current_time,temperature,usage_cpu1,usage_cpu2,usage_cpu3,usage_cpu4,memory_cpu,memory_gpu,frequency_cpu,frequency_core,loadavg_1,loadavg_5,loadavg_15
210612-00:00:59,60.87740372281102,88.7027297731422,88.92339059057198,12.520168984504155,48.83686553132126,294.5737238777041,258.96603075262914,20.647656524532376,883.2980591137605,1.7541536067557804,1.2176049454257432,1.143032821372372
210612-00:00:59,52.19884547508147,62.83196140735311,0.6394057205476256,12.051414391521098,29.07632411120745,744.5000467308308,977.1340513676083,895.7591426981726,38.302516659805775,0.7575634816227321,1.3048338884666173,0.758139821523117
210612-00:01:00,14.393272908955725,36.908917049537514,33.664778900187244,31.311204067454124,5.767932831042466,337.66075122064456,562.1716151054985,918.0919407656039,282.87441202818496,0.23048987694581058,0.5032279087299192,0.2679143874753538
210612-00:01:00,69.4126514415125,11.991430767280297,77.67173996513316,24.62614484005018,8.060904549312175,163.29983421991668,133.96824487197932,190.05040203033664,31.71340817209267,0.5267616297878386,1.5816275365276418,0.21061651716319751
210612-00:01:01,47.65257461005248,4.119464454483623,66.92793663408227,62.36164741060451,44.897271155743,481.9172480761489,292.42930793875377,893.3933836741083,924.6587726612015,1.4702023003362683,0.8703935147400386,1.1909026815330468
210612-00:01:01,27.30771080683685,65.93718840734518,72.71411202257056,96.64641970486514,52.38462311924222,220.71825169097892,13.46957825384032,762.6417144482873,750.4979849166713,1.1328719695956884,1.404483106700135,1.8666791741656705
210612-00:01:02,14.009004750922822,99.4499779126639,3.080838450528589,95.90037105336806,36.69071984381043,890.7798450803671,297.82579979969114,521.1956457625625,486.8399570543133,1.3194220903917626,0.523955742425551,1.6432180650712047
210612-00:01:02,7.774309378354244,29.71646429075918,50.41873390361615,64.12505489876473,84.09796185587767,412.701322026529,995.9461828588016,410.76560109324845,516.859298470582,0.920628654101358,1.2319255446120956,1.6310536825072295
210612-00:01:03,47.77873320228665,9.435409958307561,2.3323175306861677,40.81854521126653,30.599315784626057,773.5014209000851,31.283463711536008,758.1130725774852,573.1212002528586,0.9931707984337796,1.1321880009180803,1.9464224708174458
210612-00:01:03,65.78090858838289,77.59583906306572,76.93573028972,26.64035279898489,42.454479093312955,53.89769587228932,920.3991170889761,924.1590885768709,886.6824728059515,1.0129106286645755,1.9796853598019655,1.6481143320231586
